Age,Occupation,Annual_Income,Credit_Score
33,14,115643.01,0
44,9,7512.225,60
44,9,7512.225,60
44,9,7512.225,60
44,9,7512.225,60
44,9,7512.225,60
44,9,7512.225,60
44,9,7512.225,60
44,9,7512.225,60
15,13,35161.46,0
15,13,35161.46,60
16,13,35161.46,60
16,13,35161.46,0
16,13,35161.46,0
16,13,35161.46,0
16,13,35161.46,0
16,13,35161.46,0
33,14,9133.045,60
34,14,9133.045,60
34,14,9133.045,60
34,14,9133.045,1
34,14,9133.045,1
34,14,9133.045,1
34,14,9133.045,1
34,14,9133.045,1
22,4,19283.47,60
22,4,19283.47,60
22,4,19283.47,60
22,4,19283.47,60
22,4,19283.47,60
22,4,19283.47,60
22,4,19283.47,60
23,4,19283.47,60
23,1,6612.76,0
23,1,6612.76,0
23,1,6612.76,0
23,1,6612.76,0
23,1,6612.76,60
24,1,6612.76,0
24,1,6612.76,0
24,1,6612.76,0
33,7,9444.795,60
33,7,9444.795,60
33,7,9444.795,0
33,7,9444.795,0
34,7,9444.795,0
34,7,9444.795,0
34,7,9444.795,0
34,7,9444.795,0
46,8,70112.78,0
46,8,70112.78,60
46,8,70112.78,0
46,8,70112.78,0
46,8,70112.78,0
46,8,70112.78,0
46,8,70112.78,0
47,8,70112.78,0
17,4,15604.56,0
17,4,15604.56,0
17,4,15604.56,0
17,4,15604.56,0
17,4,15604.56,0
17,4,15604.56,0
17,4,15604.56,60
17,4,15604.56,60
36,10,68935.26,1
36,10,68935.26,1
36,10,68935.26,1
36,10,68935.26,1
37,10,68935.26,1
37,10,68935.26,1
37,10,68935.26,1
37,10,68935.26,1
42,8,31807,60
42,8,31807,60
42,8,31807,60
42,8,31807,1
42,8,31807,1
42,8,31807,1
42,8,31807,1
42,8,31807,1
36,12,10025.2,0
36,12,10025.2,0
36,12,10025.2,0
36,12,10025.2,0
36,12,10025.2,0
36,12,10025.2,0
37,12,10025.2,0
37,12,10025.2,0
39,7,64036.88,60
39,7,64036.88,60
39,7,64036.88,60
39,7,64036.88,60
39,7,64036.88,60
39,7,64036.88,60
39,7,64036.88,60
39,7,64036.88,60
29,2,9783.245,0
29,2,9783.245,60
29,2,9783.245,0
29,2,9783.245,0
29,2,9783.245,0
30,2,9783.245,0
30,2,9783.245,0
30,2,9783.245,0
22,11,86522.72,60
22,11,86522.72,60
22,11,86522.72,60
22,11,86522.72,60
22,11,86522.72,60
22,11,86522.72,60
22,11,86522.72,60
22,11,86522.72,60
21,6,124419.66,60
21,6,124419.66,1
21,6,124419.66,60
21,6,124419.66,1
21,6,124419.66,60
21,6,124419.66,60
21,6,124419.66,60
21,6,124419.66,60
1,4,15606.515,0
1,4,15606.515,0
1,4,15606.515,0
1,4,15606.515,0
1,4,15606.515,60
1,4,15606.515,60
1,4,15606.515,0
1,4,15606.515,0
24,5,28230.92,60
24,5,28230.92,60
24,5,28230.92,60
24,5,28230.92,60
24,5,28230.92,60
24,5,28230.92,60
24,5,28230.92,60
25,5,28230.92,60
28,5,10623.765,60
28,5,10623.765,60
29,5,10623.765,60
29,5,10623.765,60
29,5,10623.765,60
29,5,10623.765,60
29,5,10623.765,60
29,5,10623.765,60
19,2,11970.955,60
19,2,11970.955,60
19,2,11970.955,60
19,2,11970.955,60
19,2,11970.955,60
19,2,11970.955,60
19,2,11970.955,60
19,2,11970.955,60
40,10,112362.76,60
40,10,112362.76,60
40,10,112362.76,60
40,10,112362.76,60
40,10,112362.76,0
40,10,112362.76,0
40,10,112362.76,60
41,10,112362.76,60
20,10,33335.24,60
20,10,33335.24,60
20,10,33335.24,60
20,10,33335.24,60
20,10,33335.24,60
20,10,33335.24,60
20,10,33335.24,60
20,10,33335.24,60
32,10,131577.84,1
32,10,131577.84,1
32,10,131577.84,1
32,10,131577.84,1
32,10,131577.84,1
32,10,131577.84,1
32,10,131577.84,1
32,10,131577.84,60
48,4,32314.44,1
48,4,32314.44,1
49,4,32314.44,1
49,4,32314.44,1
49,4,32314.44,1
49,4,32314.44,1
49,4,32314.44,1
49,4,32314.44,1
20,10,61235.6,1
20,10,61235.6,1
20,10,61235.6,1
20,10,61235.6,1
20,10,61235.6,1
20,10,61235.6,1
20,10,61235.6,1
20,10,61235.6,60
39,9,1078.93,60
40,9,1078.93,60
40,9,1078.93,60
40,9,1078.93,60
40,9,1078.93,60
40,9,1078.93,60
40,9,1078.93,60
40,9,1078.93,60
34,13,83703.52,0
34,13,83703.52,0
34,13,83703.52,0
34,13,83703.52,60
34,13,83703.52,0
34,13,83703.52,0
34,13,83703.52,60
34,13,83703.52,0
45,12,99127.04,60
45,12,99127.04,60
45,12,99127.04,60
45,12,99127.04,60
45,12,99127.04,60
45,12,99127.04,60
46,12,99127.04,60
46,12,99127.04,60
15,14,10405.01,0
15,14,10405.01,0
15,14,10405.01,0
15,14,10405.01,0
15,14,10405.01,0
15,14,10405.01,0
15,14,10405.01,60
15,14,10405.01,60
42,6,135895.96,1
42,6,135895.96,1
42,6,135895.96,1
43,6,135895.96,60
43,6,135895.96,1
43,6,135895.96,1
43,6,135895.96,1
43,6,135895.96,1
21,8,29608.46,60
21,8,29608.46,0
21,8,29608.46,0
22,8,29608.46,0
22,8,29608.46,0
22,8,29608.46,0
22,8,29608.46,60
22,8,29608.46,0
29,4,29999.94,60
30,4,29999.94,0
30,4,29999.94,0
30,4,29999.94,0
30,4,29999.94,0
30,4,29999.94,0
30,4,29999.94,60
30,4,29999.94,0
15,12,52972.5,0
15,12,52972.5,0
15,12,52972.5,0
15,12,52972.5,60
15,12,52972.5,60
15,12,52972.5,60
15,12,52972.5,60
15,12,52972.5,60
18,7,113781.39,0
18,7,113781.39,0
18,7,113781.39,0
18,7,113781.39,60
19,7,113781.39,0
19,7,113781.39,0
19,7,113781.39,60
19,7,113781.39,60
30,6,15746.63,60
30,6,15746.63,0
30,6,15746.63,0
30,6,15746.63,0
30,6,15746.63,60
30,6,15746.63,0
31,6,15746.63,0
31,6,15746.63,0
19,6,97961.96,0
19,6,97961.96,60
19,6,97961.96,0
19,6,97961.96,0
19,6,97961.96,0
19,6,97961.96,0
19,6,97961.96,60
19,6,97961.96,60
47,15,31895.07,0
47,15,31895.07,0
47,15,31895.07,0
48,15,31895.07,0
48,15,31895.07,0
48,15,31895.07,0
48,15,31895.07,60
48,15,31895.07,60
31,15,30922.28,0
32,15,30922.28,0
31,15,30922.28,0
31,15,30922.28,0
32,15,30922.28,0
32,15,30922.28,0
32,15,30922.28,0
32,15,30922.28,0
37,9,25530.33,60
37,9,25530.33,60
37,9,25530.33,60
37,9,25530.33,60
37,9,25530.33,60
37,9,25530.33,60
37,9,25530.33,60
37,9,25530.33,60
51,8,110786.64,60
51,8,110786.64,60
51,8,110786.64,60
51,8,110786.64,0
51,8,110786.64,60
52,8,110786.64,0
52,8,110786.64,0
52,8,110786.64,60
26,6,39696.98,0
26,6,39696.98,0
26,6,39696.98,60
26,6,39696.98,0
26,6,39696.98,0
26,6,39696.98,0
27,6,39696.98,0
27,6,39696.98,0
34,9,120366.6,0
34,9,120366.6,0
34,9,120366.6,0
34,9,120366.6,60
34,9,120366.6,60
34,9,120366.6,0
34,9,120366.6,0
34,9,120366.6,0
51,13,13074.395,1
51,13,13074.395,1
51,13,13074.395,1
51,13,13074.395,1
51,13,13074.395,1
52,13,13074.395,60
52,13,13074.395,1
52,13,13074.395,1
30,10,76087.68,60
30,10,76087.68,60
30,10,76087.68,60
30,10,76087.68,60
31,10,76087.68,60
31,10,76087.68,60
31,10,76087.68,60
31,10,76087.68,60
23,13,51824.94,0
23,13,51824.94,0
23,13,51824.94,0
23,13,51824.94,0
23,13,51824.94,0
23,13,51824.94,0
23,13,51824.94,0
24,13,51824.94,60
31,9,11431.775,60
31,9,11431.775,60
31,9,11431.775,60
31,9,11431.775,60
31,9,11431.775,60
31,9,11431.775,60
31,9,11431.775,1
31,9,11431.775,1
38,8,14224.655,60
38,8,14224.655,60
38,8,14224.655,60
38,8,14224.655,60
38,8,14224.655,60
38,8,14224.655,60
38,8,14224.655,60
38,8,14224.655,60
46,12,142170.12,1
46,12,142170.12,60
46,12,142170.12,1
46,12,142170.12,1
46,12,142170.12,1
46,12,142170.12,1
46,12,142170.12,1
46,12,142170.12,1
45,13,19951.765,1
45,13,19951.765,1
45,13,19951.765,1
45,13,19951.765,1
45,13,19951.765,1
45,13,19951.765,1
45,13,19951.765,60
46,13,19951.765,1
36,2,94454.1,1
36,2,94454.1,1
36,2,94454.1,1
36,2,94454.1,1
36,2,94454.1,1
36,2,94454.1,1
36,2,94454.1,1
36,2,94454.1,1
28,8,27063.43,60
28,8,27063.43,60
28,8,27063.43,60
28,8,27063.43,60
28,8,27063.43,60
28,8,27063.43,60
28,8,27063.43,1
28,8,27063.43,1
44,7,36980.1,0
44,7,36980.1,0
44,7,36980.1,0
44,7,36980.1,60
44,7,36980.1,0
44,7,36980.1,0
44,7,36980.1,60
44,7,36980.1,60
26,2,96582.24,60
26,2,96582.24,60
26,2,96582.24,60
26,2,96582.24,60
26,2,96582.24,60
26,2,96582.24,60
27,2,96582.24,60
27,2,96582.24,60
39,5,122978.43,1
39,5,122978.43,1
39,5,122978.43,1
39,5,122978.43,1
39,5,122978.43,1
39,5,122978.43,1
40,5,122978.43,60
40,5,122978.43,1
32,8,7821.24,60
32,8,7821.24,60
32,8,7821.24,60
32,8,7821.24,60
32,8,7821.24,60
32,8,7821.24,60
32,8,7821.24,0
32,8,7821.24,0
22,10,30972.54,60
22,10,30972.54,0
23,10,30972.54,0
23,10,30972.54,0
23,10,30972.54,60
23,10,30972.54,0
23,10,30972.54,0
23,10,30972.54,0
28,5,7709.625,0
28,5,7709.625,0
28,5,7709.625,0
28,5,7709.625,0
28,5,7709.625,0
29,5,7709.625,0
29,5,7709.625,0
29,5,7709.625,0
53,9,34547.54,1
53,9,34547.54,1
53,9,34547.54,60
54,9,34547.54,1
54,9,34547.54,1
54,9,34547.54,1
54,9,34547.54,60
54,9,34547.54,60
30,12,173196.32,1
30,12,173196.32,1
30,12,173196.32,1
30,12,173196.32,1
30,12,173196.32,1
30,12,173196.32,1
30,12,173196.32,1
30,12,173196.32,1
19,3,20354.85,60
19,3,20354.85,60
19,3,20354.85,60
19,3,20354.85,60
19,3,20354.85,60
19,3,20354.85,60
19,3,20354.85,60
19,3,20354.85,60
40,4,46113.81,0
40,4,46113.81,0
40,4,46113.81,0
40,4,46113.81,0
40,4,46113.81,0
40,4,46113.81,0
40,4,46113.81,60
40,4,46113.81,0
14,8,8882.47,0
14,8,8882.47,0
14,8,8882.47,0
14,8,8882.47,0
15,8,8882.47,60
15,8,8882.47,60
15,8,8882.47,0
15,8,8882.47,60
26,10,34128.92,0
26,10,34128.92,0
26,10,34128.92,0
26,10,34128.92,60
26,10,34128.92,0
26,10,34128.92,0
26,10,34128.92,0
26,10,34128.92,0
43,1,2042.45,60
43,1,2042.45,60
43,1,2042.45,60
43,1,2042.45,60
43,1,2042.45,60
43,1,2042.45,60
43,1,2042.45,60
43,1,2042.45,60
32,15,26716.09,60
32,15,26716.09,60
33,15,26716.09,60
33,15,26716.09,1
33,15,26716.09,60
33,15,26716.09,1
33,15,26716.09,1
33,15,26716.09,60
14,8,74733.44,0
14,8,74733.44,0
14,8,74733.44,0
14,8,74733.44,60
14,8,74733.44,60
14,8,74733.44,60
14,8,74733.44,1
14,8,74733.44,1
44,7,8681.77,0
44,7,8681.77,60
44,7,8681.77,0
44,7,8681.77,60
44,7,8681.77,60
44,7,8681.77,60
44,7,8681.77,60
44,7,8681.77,60
37,7,10034.55,60
38,7,10034.55,0
38,7,10034.55,0
38,7,10034.55,0
38,7,10034.55,0
38,7,10034.55,0
38,7,10034.55,60
38,7,10034.55,60
40,2,20540.49,1
40,2,20540.49,1
40,2,20540.49,1
40,2,20540.49,60
40,2,20540.49,60
40,2,20540.49,60
40,2,20540.49,60
41,2,20540.49,60
51,12,38175.39,1
51,12,38175.39,1
51,12,38175.39,1
51,12,38175.39,1
52,12,38175.39,1
52,12,38175.39,1
52,12,38175.39,1
52,12,38175.39,60
22,11,116594.91,0
22,11,116594.91,0
22,11,116594.91,0
22,11,116594.91,60
22,11,116594.91,0
22,11,116594.91,0
22,11,116594.91,60
22,11,116594.91,60
48,10,24894.05,60
48,10,24894.05,60
48,10,24894.05,60
48,10,24894.05,60
48,10,24894.05,60
48,10,24894.05,60
48,10,24894.05,60
49,10,24894.05,60
38,2,39399.9,0
38,2,39399.9,0
38,2,39399.9,0
38,2,39399.9,0
38,2,39399.9,0
38,2,39399.9,0
38,2,39399.9,0
39,2,39399.9,0
24,12,142113.96,60
24,12,142113.96,60
24,12,142113.96,60
25,12,142113.96,60
25,12,142113.96,60
25,12,142113.96,60
25,12,142113.96,60
25,12,142113.96,60
47,13,65299.38,60
47,13,65299.38,0
47,13,65299.38,0
47,13,65299.38,0
47,13,65299.38,0
48,13,65299.38,60
48,13,65299.38,0
48,13,65299.38,0
52,10,33200.52,60
52,10,33200.52,60
52,10,33200.52,60
52,10,33200.52,60
52,10,33200.52,60
52,10,33200.52,60
52,10,33200.52,60
52,10,33200.52,60
40,15,82289.36,60
40,15,82289.36,60
40,15,82289.36,0
40,15,82289.36,60
41,15,82289.36,0
41,15,82289.36,0
41,15,82289.36,0
41,15,82289.36,0
39,4,7792.475,0
39,4,7792.475,0
39,4,7792.475,0
39,4,7792.475,0
39,4,7792.475,0
39,4,7792.475,60
39,4,7792.475,60
39,4,7792.475,0
36,14,65778.22,60
36,14,65778.22,60
36,14,65778.22,60
36,14,65778.22,60
36,14,65778.22,60
36,14,65778.22,60
36,14,65778.22,60
37,14,65778.22,60
44,2,12016,60
44,2,12016,60
44,2,12016,60
44,2,12016,60
44,2,12016,60
44,2,12016,60
44,2,12016,60
44,2,12016,60
1,2,19180.87,60
1,2,19180.87,60
1,2,19180.87,60
1,2,19180.87,60
1,2,19180.87,60
1,2,19180.87,60
1,2,19180.87,60
1,2,19180.87,60
30,4,60552.76,0
30,4,60552.76,0
30,4,60552.76,0
30,4,60552.76,0
31,4,60552.76,60
31,4,60552.76,60
31,4,60552.76,0
31,4,60552.76,0
40,13,44386.47,0
40,13,44386.47,0
40,13,44386.47,60
40,13,44386.47,0
40,13,44386.47,0
40,13,44386.47,0
40,13,44386.47,60
40,13,44386.47,60
40,6,9141.63,0
40,6,9141.63,0
40,6,9141.63,0
40,6,9141.63,60
40,6,9141.63,0
40,6,9141.63,0
40,6,9141.63,0
40,6,9141.63,0
35,9,11245.11,60
35,9,11245.11,60
35,9,11245.11,60
35,9,11245.11,60
36,9,11245.11,60
36,9,11245.11,60
36,9,11245.11,60
36,9,11245.11,60
39,11,98197.74,60
39,11,98197.74,60
39,11,98197.74,60
39,11,98197.74,60
39,11,98197.74,60
40,11,98197.74,60
40,11,98197.74,60
40,11,98197.74,60
21,9,30197.28,60
21,9,30197.28,60
21,9,30197.28,60
21,9,30197.28,60
21,9,30197.28,60
21,9,30197.28,60
21,9,30197.28,60
21,9,30197.28,60
18,10,31633.54,0
18,10,31633.54,0
18,10,31633.54,60
18,10,31633.54,60
18,10,31633.54,0
18,10,31633.54,0
18,10,31633.54,0
18,10,31633.54,0
31,15,118172.64,1
31,15,118172.64,1
31,15,118172.64,1
31,15,118172.64,1
31,15,118172.64,1
32,15,118172.64,1
32,15,118172.64,60
32,15,118172.64,1
34,6,19623.18,0
34,6,19623.18,0
34,6,19623.18,0
35,6,19623.18,60
35,6,19623.18,60
35,6,19623.18,60
35,6,19623.18,0
35,6,19623.18,0
32,13,63197.26,60
32,13,63197.26,60
32,13,63197.26,60
32,13,63197.26,60
32,13,63197.26,60
32,13,63197.26,60
32,13,63197.26,60
32,13,63197.26,60
35,9,10007.815,60
36,9,10007.815,60
35,9,10007.815,60
35,9,10007.815,60
35,9,10007.815,60
35,9,10007.815,60
36,9,10007.815,60
36,9,10007.815,60
27,4,121688.04,60
27,4,121688.04,60
27,4,121688.04,60
27,4,121688.04,60
27,4,121688.04,60
27,4,121688.04,60
27,4,121688.04,1
28,4,121688.04,1
21,11,31069.32,1
21,11,31069.32,1
21,11,31069.32,1
21,11,31069.32,60
21,11,31069.32,1
21,11,31069.32,1
21,11,31069.32,1
21,11,31069.32,1
38,13,72241.02,1
38,13,72241.02,1
38,13,72241.02,1
38,13,72241.02,60
39,13,72241.02,1
39,13,72241.02,60
39,13,72241.02,1
39,13,72241.02,1
24,2,7612.725,60
25,2,7612.725,0
25,2,7612.725,0
25,2,7612.725,0
25,2,7612.725,0
25,2,7612.725,0
25,2,7612.725,0
25,2,7612.725,60
46,10,16953.985,0
46,10,16953.985,0
46,10,16953.985,0
46,10,16953.985,0
46,10,16953.985,0
46,10,16953.985,0
46,10,16953.985,0
46,10,16953.985,0
21,1,12518.36,0
21,1,12518.36,0
21,1,12518.36,0
21,1,12518.36,0
21,1,12518.36,0
22,1,12518.36,0
22,1,12518.36,0
22,1,12518.36,0
16,8,7495.305,0
16,8,7495.305,0
16,8,7495.305,0
16,8,7495.305,0
16,8,7495.305,0
16,8,7495.305,0
16,8,7495.305,0
16,8,7495.305,0
14,12,35133.49,60
14,12,35133.49,60
14,12,35133.49,60
14,12,35133.49,60
14,12,35133.49,60
15,12,35133.49,60
15,12,35133.49,60
15,12,35133.49,60
48,13,16866.5,60
48,13,16866.5,60
48,13,16866.5,60
48,13,16866.5,60
48,13,16866.5,60
48,13,16866.5,60
48,13,16866.5,60
49,13,16866.5,60
33,11,18969.19,60
33,11,18969.19,60
33,11,18969.19,60
33,11,18969.19,0
33,11,18969.19,0
33,11,18969.19,0
33,11,18969.19,60
33,11,18969.19,0
55,3,36154.19,1
55,3,36154.19,1
55,3,36154.19,1
55,3,36154.19,1
55,3,36154.19,1
55,3,36154.19,1
55,3,36154.19,1
55,3,36154.19,1
31,4,51113.85,60
31,4,51113.85,60
31,4,51113.85,60
31,4,51113.85,60
31,4,51113.85,60
31,4,51113.85,60
31,4,51113.85,60
32,4,51113.85,60
17,5,18784.88,60
17,5,18784.88,60
17,5,18784.88,0
17,5,18784.88,60
17,5,18784.88,0
17,5,18784.88,0
17,5,18784.88,0
18,5,18784.88,0
46,11,49889.38,60
46,11,49889.38,1
46,11,49889.38,1
46,11,49889.38,1
46,11,49889.38,1
46,11,49889.38,1
46,11,49889.38,60
46,11,49889.38,1
14,13,29233.34,60
14,13,29233.34,60
14,13,29233.34,60
14,13,29233.34,60
14,13,29233.34,60
14,13,29233.34,60
14,13,29233.34,60
14,13,29233.34,60
40,9,28922.03,60
40,9,28922.03,0
40,9,28922.03,0
40,9,28922.03,0
40,9,28922.03,0
40,9,28922.03,0
40,9,28922.03,0
40,9,28922.03,0
39,5,20742.46,60
39,5,20742.46,60
39,5,20742.46,60
39,5,20742.46,60
39,5,20742.46,60
39,5,20742.46,60
39,5,20742.46,60
39,5,20742.46,60
35,2,55719.18,0
35,2,55719.18,60
35,2,55719.18,60
35,2,55719.18,0
35,2,55719.18,0
35,2,55719.18,0
35,2,55719.18,0
35,2,55719.18,0
16,13,55558.71,60
16,13,55558.71,60
16,13,55558.71,60
16,13,55558.71,60
16,13,55558.71,0
17,13,55558.71,0
17,13,55558.71,60
17,13,55558.71,60
24,3,33447.42,0
24,3,33447.42,60
24,3,33447.42,0
24,3,33447.42,0
24,3,33447.42,0
25,3,33447.42,0
25,3,33447.42,0
25,3,33447.42,0
26,11,34841.87,60
26,11,34841.87,60
26,11,34841.87,60
27,11,34841.87,60
27,11,34841.87,60
27,11,34841.87,60
27,11,34841.87,60
27,11,34841.87,60
35,3,17655.43,0
35,3,17655.43,0
35,3,17655.43,0
35,3,17655.43,0
36,3,17655.43,0
36,3,17655.43,0
36,3,17655.43,0
36,3,17655.43,0
30,15,7103.035,0
30,15,7103.035,0
30,15,7103.035,0
30,15,7103.035,0
30,15,7103.035,0
30,15,7103.035,0
30,15,7103.035,0
30,15,7103.035,0
39,9,63101.14,60
39,9,63101.14,60
39,9,63101.14,60
39,9,63101.14,60
39,9,63101.14,60
40,9,63101.14,60
40,9,63101.14,60
40,9,63101.14,60
15,11,33453.08,0
15,11,33453.08,0
15,11,33453.08,0
15,11,33453.08,60
15,11,33453.08,60
15,11,33453.08,60
15,11,33453.08,60
16,11,33453.08,0
42,13,83845.7,1
42,13,83845.7,1
42,13,83845.7,1
42,13,83845.7,1
43,13,83845.7,1
43,13,83845.7,1
43,13,83845.7,1
43,13,83845.7,1
36,14,108415,60
36,14,108415,60
36,14,108415,60
36,14,108415,60
36,14,108415,60
36,14,108415,60
36,14,108415,1
36,14,108415,1
52,8,32663.41,60
52,8,32663.41,60
52,8,32663.41,60
52,8,32663.41,60
52,8,32663.41,60
52,8,32663.41,60
52,8,32663.41,1
52,8,32663.41,1
45,12,132537.24,1
45,12,132537.24,1
45,12,132537.24,1
45,12,132537.24,1
45,12,132537.24,1
45,12,132537.24,60
45,12,132537.24,1
45,12,132537.24,1
30,9,1781.56,0
30,9,1781.56,60
30,9,1781.56,0
30,9,1781.56,0
30,9,1781.56,0
30,9,1781.56,0
30,9,1781.56,0
31,9,1781.56,0
33,2,15713.83,0
33,2,15713.83,0
33,2,15713.83,0
33,2,15713.83,0
33,2,15713.83,0
33,2,15713.83,0
33,2,15713.83,60
33,2,15713.83,60
30,11,6201.89,0
30,11,6201.89,0
31,11,6201.89,0
31,11,6201.89,0
31,11,6201.89,0
31,11,6201.89,60
31,11,6201.89,60
31,11,6201.89,0
36,8,18744.4,60
36,8,18744.4,60
36,8,18744.4,60
36,8,18744.4,60
36,8,18744.4,60
36,8,18744.4,60
36,8,18744.4,60
37,8,18744.4,60
38,7,12070.845,60
38,7,12070.845,60
38,7,12070.845,60
38,7,12070.845,60
38,7,12070.845,60
38,7,12070.845,60
38,7,12070.845,60
38,7,12070.845,60
21,8,38539.57,1
22,8,38539.57,1
21,8,38539.57,1
21,8,38539.57,1
21,8,38539.57,1
22,8,38539.57,1
22,8,38539.57,1
22,8,38539.57,1
47,13,48411.24,1
47,13,48411.24,1
47,13,48411.24,1
47,13,48411.24,60
47,13,48411.24,60
47,13,48411.24,1
47,13,48411.24,1
47,13,48411.24,1
23,10,47275.96,1
23,10,47275.96,1
24,10,47275.96,60
23,10,47275.96,1
23,10,47275.96,1
23,10,47275.96,1
24,10,47275.96,1
24,10,47275.96,1
42,14,30232.28,1
42,14,30232.28,1
42,14,30232.28,1
42,14,30232.28,60
42,14,30232.28,60
42,14,30232.28,60
42,14,30232.28,60
42,14,30232.28,60
28,15,33314.96,0
27,15,33314.96,0
27,15,33314.96,0
27,15,33314.96,0
27,15,33314.96,0
27,15,33314.96,0
28,15,33314.96,0
28,15,33314.96,0
44,6,7599.035,0
44,6,7599.035,0
44,6,7599.035,0
44,6,7599.035,0
44,6,7599.035,60
44,6,7599.035,0
44,6,7599.035,0
45,6,7599.035,0
18,14,97640.4,60
18,14,97640.4,60
19,14,97640.4,60
19,14,97640.4,0
19,14,97640.4,0
19,14,97640.4,0
19,14,97640.4,0
19,14,97640.4,60
33,12,75881.16,0
33,12,75881.16,0
33,12,75881.16,0
33,12,75881.16,0
34,12,75881.16,0
34,12,75881.16,0
34,12,75881.16,0
34,12,75881.16,0
28,13,3640.98,60
28,13,3640.98,60
28,13,3640.98,60
28,13,3640.98,60
28,13,3640.98,60
28,13,3640.98,60
28,13,3640.98,60
29,13,3640.98,60
18,5,30743.6,60
18,5,30743.6,60
18,5,30743.6,60
18,5,30743.6,60
19,5,30743.6,60
19,5,30743.6,60
19,5,30743.6,60
19,5,30743.6,60
21,4,17711.4,1
21,4,17711.4,1
21,4,17711.4,60
21,4,17711.4,60
21,4,17711.4,60
22,4,17711.4,60
22,4,17711.4,60
22,4,17711.4,60
26,15,110264,60
26,15,110264,60
26,15,110264,60
26,15,110264,1
26,15,110264,1
26,15,110264,60
26,15,110264,1
26,15,110264,1
14,1,32128.24,60
14,1,32128.24,60
14,1,32128.24,60
14,1,32128.24,60
14,1,32128.24,60
14,1,32128.24,60
14,1,32128.24,60
14,1,32128.24,60
23,4,151722.56,1
23,4,151722.56,1
23,4,151722.56,1
23,4,151722.56,60
23,4,151722.56,60
23,4,151722.56,60
23,4,151722.56,1
23,4,151722.56,1
26,10,62316.63,60
26,10,62316.63,60
26,10,62316.63,60
26,10,62316.63,60
26,10,62316.63,60
26,10,62316.63,60
26,10,62316.63,60
27,10,62316.63,60
43,6,19310.62,60
43,6,19310.62,60
43,6,19310.62,0
43,6,19310.62,60
43,6,19310.62,0
43,6,19310.62,0
43,6,19310.62,60
43,6,19310.62,60
47,4,94511.79,1
47,4,94511.79,1
47,4,94511.79,1
47,4,94511.79,60
47,4,94511.79,1
47,4,94511.79,1
47,4,94511.79,1
47,4,94511.79,1
49,10,96275.84,60
1,10,96275.84,60
1,10,96275.84,60
1,10,96275.84,60
1,10,96275.84,60
1,10,96275.84,60
1,10,96275.84,0
1,10,96275.84,60
36,14,57219.92,60
36,14,57219.92,60
36,14,57219.92,60
36,14,57219.92,60
36,14,57219.92,60
36,14,57219.92,60
36,14,57219.92,60
36,14,57219.92,60
30,14,80591.2,0
30,14,80591.2,0
30,14,80591.2,0
30,14,80591.2,60
30,14,80591.2,0
30,14,80591.2,0
30,14,80591.2,0
31,14,80591.2,0
30,13,73434.92,60
30,13,73434.92,60
30,13,73434.92,60
30,13,73434.92,60
30,13,73434.92,60
30,13,73434.92,60
30,13,73434.92,60
31,13,73434.92,60
21,5,53916.84,0
21,5,53916.84,0
21,5,53916.84,0
21,5,53916.84,0
21,5,53916.84,0
21,5,53916.84,0
21,5,53916.84,0
21,5,53916.84,0
34,12,53071.47,0
34,12,53071.47,0
34,12,53071.47,0
35,12,53071.47,60
35,12,53071.47,0
35,12,53071.47,0
35,12,53071.47,60
35,12,53071.47,0
42,3,69692.16,0
42,3,69692.16,0
42,3,69692.16,60
42,3,69692.16,0
42,3,69692.16,60
42,3,69692.16,0
42,3,69692.16,0
42,3,69692.16,0
33,4,15735.68,60
34,4,15735.68,60
34,4,15735.68,60
34,4,15735.68,60
34,4,15735.68,60
34,4,15735.68,60
34,4,15735.68,60
34,4,15735.68,60
31,3,2012.64,60
31,3,2012.64,60
31,3,2012.64,60
32,3,2012.64,60
32,3,2012.64,60
32,3,2012.64,60
32,3,2012.64,60
32,3,2012.64,60
53,10,55662.64,60
53,10,55662.64,60
54,10,55662.64,60
54,10,55662.64,60
54,10,55662.64,60
54,10,55662.64,60
54,10,55662.64,60
54,10,55662.64,60
20,1,19758.84,0
20,1,19758.84,0
20,1,19758.84,0
20,1,19758.84,0
20,1,19758.84,0
20,1,19758.84,0
20,1,19758.84,0
20,1,19758.84,0
26,6,5100.62,60
27,6,5100.62,60
27,6,5100.62,60
27,6,5100.62,60
27,6,5100.62,60
27,6,5100.62,60
27,6,5100.62,60
27,6,5100.62,60
16,8,10352.745,60
16,8,10352.745,60
16,8,10352.745,60
16,8,10352.745,60
17,8,10352.745,60
16,8,10352.745,60
17,8,10352.745,60
17,8,10352.745,60
34,13,1811.27,0
34,13,1811.27,0
34,13,1811.27,0
34,13,1811.27,60
34,13,1811.27,60
34,13,1811.27,60
34,13,1811.27,60
34,13,1811.27,60
27,1,59448.04,0
27,1,59448.04,60
27,1,59448.04,0
27,1,59448.04,60
28,1,59448.04,60
28,1,59448.04,60
28,1,59448.04,60
28,1,59448.04,60
47,8,18549.28,1
47,8,18549.28,1
47,8,18549.28,60
47,8,18549.28,60
47,8,18549.28,1
47,8,18549.28,1
47,8,18549.28,60
47,8,18549.28,1
49,2,134810.13,60
49,2,134810.13,1
49,2,134810.13,1
49,2,134810.13,60
1,2,134810.13,60
1,2,134810.13,60
1,2,134810.13,1
1,2,134810.13,1
27,14,16251.32,1
27,14,16251.32,60
27,14,16251.32,1
